"season","genotype","max_height_cm","min_height_cm","max_growth_cm_gdd","r2","method","method_type"
"season_6","PI217691",243.073093197273,2.61762796012439,0.318197768809746,0.980485933803671,"Bayesian logistic model of canopy height vs. gdd","simple"
"season_6","PI22913",306.70229845943,2.85889256323594,0.400054696347154,0.980491293636089,"Bayesian logistic model of canopy height vs. gdd","simple"
"season_6","PI641909",334.990332170442,1.10799376377493,0.530541334629328,0.980524862726862,"Bayesian logistic model of canopy height vs. gdd","simple"
"season_6","PI570031",246.922906512716,2.11310811376759,0.359587431670281,0.98056049572451,"Bayesian logistic model of canopy height vs. gdd","simple"
"season_6","PI329286",254.565436589574,3.59362664160787,0.281630639053452,0.980593061522252,"Bayesian logistic model of canopy height vs. gdd","simple"
"season_6","PI329711",246.275483998386,3.86507244630114,0.279889532202849,0.980657175193664,"Bayesian logistic model of canopy height vs. gdd","simple"
"season_6","PI329843",254.72992733172,0.843350823207312,0.441333161091467,0.980661665054328,"Bayesian logistic model of canopy height vs. gdd","simple"
"season_6","PI152966",316.981895443414,3.29951794297617,0.366934162835433,0.98099010696728,"Bayesian logistic model of canopy height vs. gdd","simple"
"season_6","PI152727",281.00917800975,2.16581100151579,0.386652709513693,0.981381405768052,"Bayesian logistic model of canopy height vs. gdd","simple"
"season_6","PI152967",287.503264072821,1.91351594177744,0.418938095891955,0.981427707779594,"Bayesian logistic model of canopy height vs. gdd","simple"
"season_6","PI586435",285.980499377651,2.30526829653741,0.424560273433225,0.981803497085159,"Bayesian logistic model of canopy height vs. gdd","simple"
"season_6","PI330182",328.212716870527,2.15904894141625,0.474746148448278,0.982058580637015,"Bayesian logistic model of canopy height vs. gdd","simple"
"season_6","PI196586",286.220316313998,2.46170971625172,0.430433607559897,0.982130673244999,"Bayesian logistic model of canopy height vs. gdd","simple"
"season_6","PI540518",234.523354958885,2.80493672007145,0.314186492682403,0.98221395780546,"Bayesian logistic model of canopy height vs. gdd","simple"
"season_6","PI152961",282.511888786855,2.40554215942044,0.39134247842399,0.982279268555271,"Bayesian logistic model of canopy height vs. gdd","simple"
"season_6","PI154988",253.941868204913,3.52964391466281,0.282434882956827,0.982377511296051,"Bayesian logistic model of canopy height vs. gdd","simple"
"season_6","PI562997",306.000817787702,1.55688345495867,0.450586297764779,0.98267247179728,"Bayesian logistic model of canopy height vs. gdd","simple"
"season_6","PI651491",347.819171018645,3.37890427745325,0.412305112856452,0.982680172369122,"Bayesian logistic model of canopy height vs. gdd","simple"
"season_6","PI221548",321.429237469685,1.62754810077704,0.424439706697393,0.982796294689404,"Bayesian logistic model of canopy height vs. gdd","simple"
"season_6","PI562994",344.060586271491,3.81932327061234,0.389123853143676,0.982829618638951,"Bayesian logistic model of canopy height vs. gdd","simple"
"season_6","PI329403",316.544249817544,2.95938420281336,0.400168797778802,0.982918525721381,"Bayesian logistic model of canopy height vs. gdd","simple"
"season_6","PI255239",334.434415912039,3.32672971312808,0.410953874632388,0.983328883189267,"Bayesian logistic model of canopy height vs. gdd","simple"
"season_6","PI152651",219.529604685683,2.61494488980795,0.289405146724946,0.983389367240788,"Bayesian logistic model of canopy height vs. gdd","simple"
"season_6","PI514456",256.754865815765,1.61643551903461,0.346651186336395,0.983486594650513,"Bayesian logistic model of canopy height vs. gdd","simple"
"season_6","PI329351",276.423784719793,3.07627466578462,0.345882975440593,0.983495994623143,"Bayesian logistic model of canopy height vs. gdd","simple"
"season_6","PI563332",324.669079233679,3.77891267154125,0.383377912907424,0.983620630930955,"Bayesian logistic model of canopy height vs. gdd","simple"
"season_6","PI569465",228.202647903068,2.08491716193127,0.308352797151294,0.983784745878442,"Bayesian logistic model of canopy height vs. gdd","simple"
"season_6","PI229841",300.031785673965,1.60591217641378,0.430532284316036,0.983786304359622,"Bayesian logistic model of canopy height vs. gdd","simple"
"season_6","PI154844",345.553737174337,3.32340178833243,0.393049732735295,0.983810465033908,"Bayesian logistic model of canopy height vs. gdd","simple"
"season_6","PI569420",261.673645132896,0.88520710369875,0.426056461697865,0.983819647396855,"Bayesian logistic model of canopy height vs. gdd","simple"
